,open,high,low,close,volume
2021-05-12,3429.754,3466.371,3428.394,3462.751,31144454700.0
2021-05-13,3432.138,3448.017,3418.385,3429.536,31932532700.0
2021-05-14,3436.092,3490.644,3422.565,3490.376,33698230900.0
2021-05-17,3490.409,3530.506,3490.144,3517.616,32213596900.0
2021-05-18,3520.649,3529.014,3510.862,3529.014,27130855800.0
2021-05-19,3521.11,3521.11,3503.815,3510.965,27832111700.0
2021-05-20,3500.877,3517.74,3486.066,3506.944,32600933300.0
2021-05-21,3510.835,3518.377,3479.674,3486.557,28382628500.0
2021-05-24,3486.271,3498.304,3469.875,3497.282,28950924200.0
2021-05-25,3502.539,3584.577,3502.443,3581.342,34124112700.0
2021-05-26,3586.839,3603.488,3585.37,3593.357,34198028800.0
2021-05-27,3585.734,3626.358,3579.26,3608.851,30955148600.0
2021-05-28,3610.767,3622.18,3582.358,3600.784,34920883000.0
2021-05-31,3600.07,3615.657,3580.652,3615.477,33152377000.0
2021-06-01,3608.598,3626.074,3581.912,3624.714,35281141300.0
2021-06-02,3626.328,3629.29,3584.596,3597.138,34855842000.0
2021-06-03,3595.422,3618.507,3584.205,3584.212,35423303100.0
2021-06-04,3565.472,3618.8,3561.891,3591.845,33089303800.0
2021-06-07,3597.141,3600.376,3581.899,3599.541,30371867700.0
2021-06-08,3598.753,3621.523,3563.25,3580.106,30449147000.0
2021-06-09,3576.802,3598.708,3572.636,3591.397,29832329600.0
2021-06-10,3587.528,3624.343,3584.133,3610.859,31817480800.0
2021-06-11,3614.113,3614.404,3587.149,3589.748,36055497000.0
2021-06-15,3587.466,3592.947,3547.187,3556.559,34916856600.0
2021-06-16,3556.714,3561.092,3513.559,3518.329,31259730600.0
2021-06-17,3508.317,3534.198,3507.354,3525.604,27722991800.0
2021-06-18,3520.497,3535.622,3503.183,3525.097,29670858500.0
2021-06-21,3515.501,3540.296,3504.008,3529.183,28089827700.0
2021-06-22,3539.788,3560.195,3536.812,3557.412,30753639900.0
2021-06-23,3559.399,3577.466,3549.848,3566.22,31070951800.0
2021-06-24,3568.576,3570.487,3548.816,3566.654,33544075400.0
2021-06-25,3567.377,3614.298,3564.52,3607.562,34608783200.0
2021-06-28,3612.247,3614.357,3594.217,3606.372,32127497400.0
2021-06-29,3601.677,3601.827,3570.525,3573.178,30607117800.0
2021-06-30,3572.624,3594.119,3569.501,3591.197,26816281800.0
2021-07-01,3600.546,3607.705,3573.937,3588.782,29188319200.0
2021-07-02,3569.892,3569.892,3514.339,3518.76,29194554800.0
2021-07-05,3516.923,3534.322,3510.578,3534.322,28809483700.0
2021-07-06,3533.13,3538.347,3496.928,3530.259,31407021100.0
2021-07-07,3508.59,3557.879,3504.472,3553.716,31883918900.0
2021-07-08,3557.218,3558.677,3521.058,3525.504,35087785700.0
2021-07-09,3512.233,3529.31,3485.054,3524.088,34988431700.0
2021-07-12,3545.198,3565.032,3527.393,3547.836,40363955800.0
2021-07-13,3547.59,3567.481,3542.815,3566.523,36241671100.0
2021-07-14,3560.828,3560.828,3525.494,3528.501,37222172200.0
2021-07-15,3519.063,3565.935,3514.258,3564.59,36325916400.0
2021-07-16,3559.526,3565.999,3537.729,3539.304,36601477900.0
2021-07-19,3530.493,3544.879,3506.342,3539.123,33676094600.0
2021-07-20,3515.072,3538.636,3509.192,3536.791,29378059400.0
2021-07-21,3543.053,3569.09,3543.053,3562.661,33897874800.0
2021-07-22,3563.661,3576.473,3558.293,3574.734,38106705400.0
2021-07-23,3571.715,3571.854,3541.51,3550.396,44642124600.0
2021-07-26,3538.014,3538.014,3424.742,3467.441,44288220300.0
2021-07-27,3467.447,3483.874,3380.276,3381.183,46907544300.0
2021-07-28,3355.819,3385.536,3312.721,3361.59,39582541900.0
2021-07-29,3403.838,3416.607,3382.571,3411.724,34456942800.0
2021-07-30,3398.196,3404.881,3370.451,3397.357,38144095600.0
2021-08-02,3385.69,3464.291,3367.643,3464.285,43292787100.0
2021-08-03,3446.784,3470.657,3435.462,3447.991,40069808100.0
2021-08-04,3442.937,3477.597,3440.784,3477.219,34874421800.0
2021-08-05,3461.719,3486.157,3449.389,3466.549,34843692200.0
2021-08-06,3465.484,3466.39,3436.932,3458.228,33682440000.0
2021-08-09,3441.75,3502.841,3438.703,3494.635,34991009400.0
2021-08-10,3488.664,3529.931,3477.064,3529.931,34511299200.0
2021-08-11,3527.109,3544.094,3524.044,3532.621,38378355400.0
2021-08-12,3522.724,3538.396,3513.446,3524.737,38107459300.0
2021-08-13,3514.467,3540.08,3500.8,3516.299,37818728200.0
2021-08-16,3514.345,3537.85,3510.898,3517.345,39109972100.0
2021-08-17,3512.109,3531.725,3438.123,3446.976,42288580400.0
2021-08-18,3442.347,3487.436,3437.691,3485.286,38920375600.0
2021-08-19,3475.298,3480.46,3446.015,3465.555,38238303100.0
2021-08-20,3442.506,3453.153,3394.972,3427.334,39113691800.0
2021-08-23,3436.796,3481.254,3436.671,3477.132,38472744000.0
2021-08-24,3482.266,3522.697,3481.141,3514.471,43023646300.0
2021-08-25,3517.915,3540.395,3510.066,3540.384,45004701900.0
2021-08-26,3537.314,3537.316,3499.453,3501.664,50290314700.0
2021-08-27,3494.418,3530.193,3493.375,3522.157,45534590600.0
2021-08-30,3535.073,3539.494,3512.993,3528.151,51278571600.0
2021-08-31,3519.025,3543.94,3496.389,3543.94,52420505600.0
2021-09-01,3543.866,3582.324,3514.674,3567.101,66727630500.0
2021-09-02,3559.903,3597.366,3557.677,3597.043,57268403900.0
2021-09-03,3602.742,3613.948,3569.399,3581.734,61453235300.0
2021-09-06,3580.141,3626.287,3580.141,3621.859,52171327600.0
2021-09-07,3621.71,3681.925,3615.144,3676.587,54772187500.0
2021-09-08,3673.402,3695.32,3661.0,3675.187,58643619300.0
2021-09-09,3666.825,3693.45,3662.163,3693.13,60481033000.0
2021-09-10,3691.186,3722.873,3681.642,3703.11,63520043300.0
2021-09-13,3699.253,3716.832,3692.816,3715.372,55748401900.0
2021-09-14,3709.634,3723.845,3655.634,3662.602,56495238600.0
2021-09-15,3651.158,3677.527,3638.323,3656.223,47497000100.0
2021-09-16,3664.841,3677.92,3606.728,3607.092,54674147400.0
2021-09-17,3595.272,3620.958,3569.271,3613.966,51685021000.0
2021-09-22,3563.207,3629.454,3560.503,3628.49,47229605300.0
2021-09-23,3651.266,3670.954,3632.282,3642.22,53499548600.0
2021-09-24,3637.868,3651.429,3607.792,3613.067,50730477200.0
2021-09-27,3625.96,3640.808,3559.915,3582.831,51080279500.0
2021-09-28,3577.886,3610.917,3568.819,3602.218,44416880700.0
2021-09-29,3573.518,3573.518,3518.048,3536.294,45251115100.0
2021-09-30,3541.928,3572.426,3541.928,3568.167,39562962600.0
2021-10-08,3609.087,3612.554,3571.734,3592.167,40716114800.0
2021-10-11,3600.357,3614.699,3586.749,3591.709,39436115900.0
2021-10-12,3581.297,3583.639,3515.141,3546.936,40539374800.0
2021-10-13,3543.492,3569.133,3515.648,3561.762,32505066700.0
2021-10-14,3555.109,3569.686,3547.182,3558.28,29496919600.0
2021-10-15,3551.987,3578.766,3542.693,3572.366,32029298400.0
2021-10-18,3571.048,3571.048,3539.478,3568.138,34095061600.0
2021-10-19,3562.296,3596.788,3560.622,3593.153,33419765200.0
2021-10-20,3583.236,3596.05,3574.296,3587.001,34424500800.0
2021-10-21,3590.05,3610.96,3576.355,3594.783,35231086700.0
2021-10-22,3594.746,3607.578,3578.76,3582.604,35315720300.0
2021-10-25,3574.263,3611.091,3564.206,3609.863,32119681600.0
2021-10-26,3612.833,3625.016,3589.706,3597.638,33727829100.0
2021-10-27,3589.857,3589.857,3553.128,3562.305,35062094000.0
2021-10-28,3548.702,3552.042,3509.487,3518.417,37817166600.0
2021-10-29,3519.328,3547.336,3502.801,3547.336,35880937700.0
2021-11-01,3530.396,3556.59,3519.29,3544.48,38225132500.0
2021-11-02,3543.383,3559.048,3477.664,3505.628,41756317300.0
2021-11-03,3501.105,3512.609,3480.488,3498.537,30660766900.0
2021-11-04,3505.894,3527.952,3503.006,3526.866,31944082900.0
2021-11-05,3520.207,3525.872,3491.457,3491.568,35453356500.0
2021-11-08,3491.971,3507.274,3484.24,3498.631,29818372200.0
2021-11-09,3507.108,3514.951,3489.043,3507.002,28731598900.0
2021-11-10,3498.945,3498.945,3448.438,3492.462,30703070800.0
2021-11-11,3486.451,3534.199,3482.829,3532.786,32208795700.0
2021-11-12,3534.151,3543.648,3527.39,3539.1,30868335400.0
2021-11-15,3542.903,3550.444,3521.292,3533.303,31301761200.0
2021-11-16,3530.458,3549.765,3517.807,3521.787,31039990900.0
2021-11-17,3518.565,3537.513,3513.523,3537.366,27673567100.0
2021-11-18,3531.492,3537.976,3513.114,3520.711,31242692700.0
2021-11-19,3519.276,3561.913,3517.651,3560.373,31798997600.0
2021-11-22,3562.763,3585.188,3562.751,3582.08,33000938500.0
2021-11-23,3580.506,3598.375,3577.361,3589.089,36001159300.0
2021-11-24,3590.019,3602.735,3575.288,3592.703,33677524600.0
2021-11-25,3593.388,3597.148,3579.533,3584.179,30645151800.0
2021-11-26,3576.114,3576.114,3554.88,3564.089,30100006600.0
2021-11-29,3528.672,3563.677,3526.355,3562.697,33361833100.0
2021-11-30,3570.747,3582.115,3546.362,3563.887,34918793800.0
2021-12-01,3561.886,3576.885,3558.691,3576.885,32987351700.0
2021-12-02,3573.247,3586.867,3567.137,3573.836,35404152400.0
2021-12-03,3576.45,3608.47,3573.214,3607.432,37755104800.0
2021-12-06,3615.236,3626.126,3586.805,3589.306,41867674300.0
2021-12-07,3611.217,3614.223,3572.569,3595.088,40384259400.0
2021-12-08,3602.824,3637.715,3591.986,3637.568,36103665700.0
2021-12-09,3641.158,3688.397,3638.702,3673.041,43191815700.0
2021-12-10,3654.368,3667.855,3651.353,3666.348,41998880100.0
2021-12-13,3686.937,3708.942,3678.058,3681.082,42409200900.0
2021-12-14,3669.807,3671.678,3654.656,3661.525,36217193400.0
2021-12-15,3655.049,3668.402,3645.243,3647.63,37747766700.0
2021-12-16,3648.927,3675.016,3644.665,3675.016,38132950700.0
2021-12-17,3670.258,3673.654,3631.661,3632.364,40848783700.0
2021-12-20,3620.037,3643.954,3589.36,3593.602,42385141000.0
2021-12-21,3591.452,3627.088,3591.452,3625.125,40818434800.0
2021-12-22,3632.676,3635.899,3616.548,3622.618,39482517700.0
2021-12-23,3625.47,3643.546,3618.048,3643.339,38292573400.0
2021-12-24,3645.395,3648.956,3612.067,3618.054,39034762500.0
2021-12-27,3613.047,3632.188,3601.935,3615.974,32923529300.0
2021-12-28,3619.642,3631.077,3607.364,3630.112,31620224200.0
2021-12-29,3630.916,3630.916,3596.323,3597.0,30513176600.0
2021-12-30,3596.492,3628.918,3595.496,3619.189,30783929100.0
2021-12-31,3626.242,3642.843,3624.942,3639.775,32968193200.0
2022-01-04,3649.151,3651.892,3610.092,3632.329,40502776900.0
2022-01-05,3628.263,3628.263,3583.467,3595.176,42390202800.0
2022-01-06,3581.218,3594.489,3559.88,3586.079,37154054300.0
2022-01-07,3588.985,3607.232,3577.098,3579.543,43630696100.0
2022-01-10,3572.743,3593.519,3555.126,3593.519,35622261000.0
2022-01-11,3589.904,3602.145,3562.754,3567.441,35976186300.0
2022-01-12,3578.163,3599.499,3572.097,3597.432,34313295600.0
2022-01-13,3601.027,3601.073,3555.158,3555.259,36936836500.0
2022-01-14,3544.065,3548.42,3519.322,3521.256,37693702400.0
2022-01-17,3522.085,3546.085,3519.426,3541.666,31288673300.0
2022-01-18,3541.89,3579.313,3531.33,3569.914,37714643500.0
2022-01-19,3567.631,3578.735,3541.662,3558.18,33323526900.0
2022-01-20,3556.226,3576.259,3540.555,3555.063,37950984600.0
2022-01-21,3546.75,3547.0,3514.885,3522.568,32653488000.0
2022-01-24,3508.244,3531.608,3500.139,3524.105,28026834200.0
2022-01-25,3509.285,3519.833,3433.061,3433.061,32735381300.0
2022-01-26,3442.692,3462.123,3417.759,3455.668,27512282800.0
2022-01-27,3456.102,3456.363,3392.015,3394.247,28060653400.0
2022-01-28,3407.593,3417.045,3356.556,3361.44,29085525700.0
2022-02-07,3407.762,3434.026,3407.762,3429.581,32048521100.0
2022-02-08,3428.542,3453.186,3390.458,3452.629,36609386500.0
2022-02-09,3450.818,3484.739,3444.085,3479.946,35024993600.0
2022-02-10,3481.91,3488.855,3464.217,3485.907,35566626700.0
2022-02-11,3472.276,3500.147,3459.33,3462.948,36135609000.0
2022-02-14,3451.847,3457.265,3415.446,3428.882,31527444800.0
2022-02-15,3428.045,3447.492,3421.64,3446.089,27555932200.0
2022-02-16,3457.073,3475.058,3453.801,3465.831,27499391300.0
2022-02-17,3464.209,3480.972,3454.277,3468.035,29726268200.0
2022-02-18,3451.632,3490.757,3447.027,3490.757,29514996300.0
2022-02-21,3488.406,3492.199,3471.686,3490.612,30154174000.0
2022-02-22,3473.287,3473.393,3437.672,3457.146,32627948400.0
2022-02-23,3458.514,3490.763,3458.18,3489.147,32560489500.0
2022-02-24,3474.369,3486.977,3400.214,3429.956,48835490100.0
2022-02-25,3445.336,3480.176,3440.934,3451.406,37754255600.0
2022-02-28,3450.316,3462.306,3425.516,3462.306,34583838800.0
2022-03-01,3471.365,3491.132,3465.715,3488.835,32600166200.0
2022-03-02,3478.293,3486.621,3467.0,3484.192,32936768400.0
2022-03-03,3495.928,3500.287,3473.338,3481.113,41259428900.0
2022-03-04,3459.985,3474.882,3437.696,3447.649,39352658100.0
2022-03-07,3438.56,3438.56,3360.739,3372.855,39358899900.0
2022-03-08,3372.555,3383.633,3287.341,3293.53,41592676600.0
2022-03-09,3303.706,3321.481,3147.677,3256.388,46628556900.0
2022-03-10,3312.179,3326.583,3291.235,3296.092,37833637600.0
2022-03-11,3259.323,3315.66,3217.419,3309.747,38406712700.0
2022-03-14,3271.89,3297.797,3223.533,3223.533,33796868700.0
2022-03-15,3192.364,3196.916,3063.965,3063.965,46503716400.0
2022-03-16,3107.669,3177.788,3023.305,3170.71,44466718900.0
2022-03-17,3215.011,3260.167,3202.934,3215.045,42081345800.0
2022-03-18,3207.152,3260.783,3197.358,3251.072,37303561100.0
2022-03-21,3255.615,3267.498,3223.389,3253.686,35422848800.0
2022-03-22,3249.543,3279.113,3239.532,3259.862,36119615800.0
2022-03-23,3264.792,3279.887,3251.982,3271.033,34987537000.0
2022-03-24,3256.057,3266.887,3236.659,3250.264,32900665400.0
2022-03-25,3247.157,3257.106,3211.645,3212.24,34002000600.0
2022-03-28,3185.167,3230.215,3159.835,3214.503,34499487300.0
2022-03-29,3216.012,3229.177,3196.455,3203.939,31627364900.0
2022-03-30,3217.592,3266.596,3216.302,3266.596,36675367700.0
2022-03-31,3256.137,3272.04,3246.063,3252.203,39843993400.0
2022-04-01,3234.668,3287.229,3226.297,3282.717,37821046000.0
2022-04-06,3269.427,3288.108,3255.689,3283.426,42964277900.0
2022-04-07,3267.81,3290.256,3236.479,3236.695,40262666000.0
2022-04-08,3239.877,3257.094,3208.352,3251.85,41382679900.0
2022-04-11,3239.855,3239.855,3156.507,3167.126,42416018500.0
2022-04-12,3165.12,3214.536,3140.9,3213.33,41832192300.0
2022-04-13,3199.797,3225.467,3183.533,3186.824,39115692500.0
2022-04-14,3203.634,3240.001,3200.235,3225.641,37124234400.0
2022-04-15,3210.7,3229.866,3200.133,3211.245,40784208200.0
2022-04-18,3185.943,3204.027,3166.978,3195.524,34736512300.0
2022-04-19,3192.092,3207.828,3174.714,3194.029,33994410400.0
2022-04-20,3189.891,3191.832,3142.049,3151.05,36204703700.0
2022-04-21,3138.428,3160.899,3069.681,3079.808,39193469400.0
2022-04-22,3058.404,3105.655,3049.356,3086.919,34200056300.0
2022-04-25,3034.267,3043.816,2928.51,2928.512,43360610800.0
2022-04-26,2930.453,2957.68,2878.256,2886.426,40161515400.0
2022-04-27,2866.816,2959.178,2863.65,2958.282,42306019100.0
2022-04-28,2945.811,2991.51,2936.794,2975.485,37537177500.0
2022-04-29,2986.061,3048.494,2968.334,3047.062,42393279400.0
2022-05-05,3044.849,3082.23,3042.116,3067.759,38307287500.0
2022-05-06,3011.319,3030.693,2992.715,3001.561,34326421800.0
2022-05-09,2990.199,3015.943,2983.612,3004.141,29206155600.0
2022-05-10,2965.776,3043.779,2957.397,3035.844,37066098000.0
2022-05-11,3035.389,3100.9,3034.675,3058.703,42399191200.0
